iteration,entropy,entropy_std,top1_prob,top1_prob_std,confidence_ratio,confidence_ratio_median,accuracy,num_samples
137000,0.3012586216437243,0.4360133885089977,0.8812077702844844,0.18885289751421014,17114145.681687057,2141.488497627138,0.3949579831932773,238
138000,0.30136199432274063,0.4226484967146894,0.8846727876176297,0.17212001648308115,17668488.80693377,1177.718191474056,0.3591549295774648,142
139000,0.2811571207263783,0.4075139919750305,0.8894684244143335,0.17836539501533485,22922614.034980416,2720.719944202988,0.35526315789473684,152
140000,0.3404003172947136,0.5086661427830071,0.8586288935651905,0.2136806137418718,21379760.2444406,1571.3446285161467,0.40789473684210525,152
141000,0.297615278621485,0.42588652927146264,0.878755514884924,0.19306863383641293,17950767.51177926,3570.056697631161,0.36363636363636365,154
142000,0.392816677670858,0.5162528292941405,0.8427785795310448,0.21374893233270942,11690207.290420314,1129.000098901906,0.42758620689655175,145
143000,0.31995151843719116,0.4414473785664139,0.8682523099049716,0.1979093656729887,17095440.122993328,1138.2722350980855,0.4014084507042254,142
